arm,dataset,subject_id,shared_pairs,full_kills,ablation_kills
no_RC,Real,compound-finance__comet__RsETHScalingPriceFeed,54,7,7
no_RC,Real,compound-finance__comet__ScalingPriceFeed,35,3,3
no_RC,Real,compound-finance__comet__ScalingPriceFeedWithCustomDescription,36,3,3
no_RC,Real,compound-finance__comet__ScrollBridgeReceiver,126,4,3
no_RC,Real,compound-finance__comet__SweepableBridgeReceiver,108,5,2
no_RC,Real,ensdomains__ens-contracts__BaseRegistrarImplementation,1052,8,6
no_RC,Real,ensdomains__ens-contracts__BulkRenewal,1410,9,9
no_RC,Real,ensdomains__ens-contracts__ChainReverseResolver,1270,3,3
no_RC,Real,ensdomains__ens-contracts__Controllable,15,13,3
no_RC,Real,ensdomains__ens-contracts__DNSRegistrar,1441,1,1
no_RC,Real,ensdomains__ens-contracts__DNSSECImpl,875,4,4
no_RC,Real,ensdomains__ens-contracts__DefaultReverseRegistrar,1724,16,0
no_RC,Real,ensdomains__ens-contracts__DefaultReverseResolver,773,10,8
no_RC,Real,ensdomains__ens-contracts__ENSRegistry,42,8,3
no_RC,Real,ensdomains__ens-contracts__ENSRegistryWithFallback,73,21,20
no_RC,Real,ensdomains__ens-contracts__ERC20Recoverable,18,13,3
no_RC,Real,ensdomains__ens-contracts__ETHRegistrarController,1378,6,6
no_RC,Real,ensdomains__ens-contracts__ETHReverseResolver,820,12,8
no_RC,Real,ensdomains__ens-contracts__ExponentialPremiumPriceOracle,521,25,25
no_RC,Real,ensdomains__ens-contracts__ExtendedDNSResolver,1358,2,2
no_RC,Real,ensdomains__ens-contracts__L2ReverseRegistrar,1730,10,10
no_RC,Real,ensdomains__ens-contracts__LinearPremiumPriceOracle,300,7,7
no_RC,Real,ensdomains__ens-contracts__MigrationHelper,123,1,1
no_RC,Real,ensdomains__ens-contracts__OffchainDNSResolver,1124,4,4
no_RC,Real,ensdomains__ens-contracts__Ownable,8,0,0
no_RC,Real,ensdomains__ens-contracts__Owned,6,3,3
no_RC,Real,ensdomains__ens-contracts__OwnedResolver,1433,0,0
no_RC,Real,ensdomains__ens-contracts__PublicResolver,1541,0,0
no_RC,Real,ensdomains__ens-contracts__RegistrarSecurityController,1065,1,1
no_RC,Real,ensdomains__ens-contracts__ReverseRegistrar,56,21,1
no_RC,Real,ensdomains__ens-contracts__Root,42,17,3
no_RC,Real,ensdomains__ens-contracts__RootSecurityController,53,1,1
no_RC,Real,ensdomains__ens-contracts__SimplePublicSuffixList,18,0,1
no_RC,Real,ensdomains__ens-contracts__StablePriceOracle,231,6,6
no_RC,Real,ensdomains__ens-contracts__StandaloneReverseRegistrar,14,6,6
no_RC,Real,ensdomains__ens-contracts__StaticBulkRenewal,1409,7,7
no_RC,Real,ensdomains__ens-contracts__UniversalResolver,1137,0,0
no_RC,Real,euler-xyz__euler-vault-kit__BalanceForwarder,838,2,2
no_RC,Real,euler-xyz__euler-vault-kit__DToken,36,8,3
no_RC,Real,euler-xyz__euler-vault-kit__EulerSavingsRate,1887,9,9
no_RC,Real,euler-xyz__euler-vault-kit__GenericFactory,105,19,5
no_RC,Real,euler-xyz__euler-vault-kit__Governance,1225,2,2
no_RC,Real,euler-xyz__euler-vault-kit__HookTargetSynth,10,4,2
no_RC,Real,euler-xyz__euler-vault-kit__IRMLinearKink,35,23,20
no_RC,Real,euler-xyz__euler-vault-kit__IRMSynth,86,8,8
no_RC,Real,euler-xyz__euler-vault-kit__PegStabilityModule,2283,36,25
no_RC,Real,euler-xyz__euler-vault-kit__ProtocolConfig,128,53,11
no_RC,Real,euler-xyz__euler-vault-kit__RiskManager,1052,2,2
no_RC,Real,euler-xyz__euler-vault-kit__Token,918,2,2
no_RC,Real,euler-xyz__euler-vault-kit__Vault,1025,2,2
no_RC,Real,morpho-org__morpho-blue__Morpho,456,10,1
no_RC,Real,sablier-labs__evm-monorepo__SablierBob,2148,2,2
no_RC,Real,sablier-labs__evm-monorepo__SablierComptroller,1142,6,5
no_RC,Real,safe-fndn__safe-smart-account__ExtensibleFallbackHandler,87,4,4
no_RC,Real,safe-fndn__safe-smart-account__MultiSend,4,4,3
no_RC,Real,safe-fndn__safe-smart-account__MultiSendCallOnly,1,1,0
no_RC,Real,safe-fndn__safe-smart-account__Safe,560,7,5
no_RC,Real,safe-fndn__safe-smart-account__SafeL2,564,7,5
no_RC,Real,safe-fndn__safe-smart-account__SafeMigration,31,3,3
no_RC,Real,safe-fndn__safe-smart-account__SafeToL2Setup,22,4,0
no_RC,Real,safe-fndn__safe-smart-account__SignMessageLib,8,0,0
no_RC,Real,safe-fndn__safe-smart-account__SimulateTxAccessor,18,4,4
no_RC,Real,safe-fndn__safe-smart-account__TokenCallbackHandler,16,3,3
no_OS,Real,ERC-3643__ERC-3643__AgentRole,45,25,13
no_OS,Real,ERC-3643__ERC-3643__AgentRoleUpgradeable,167,6,2
no_OS,Real,ERC-3643__ERC-3643__ClaimTopicsRegistry,185,21,7
no_OS,Real,ERC-3643__ERC-3643__ClaimTopicsRegistryProxy,149,4,4
no_OS,Real,ERC-3643__ERC-3643__DefaultCompliance,111,21,11
no_OS,Real,ERC-3643__ERC-3643__IAFactory,200,1,1
no_OS,Real,ERC-3643__ERC-3643__IdentityRegistry,300,16,2
no_OS,Real,ERC-3643__ERC-3643__IdentityRegistryProxy,158,10,10
no_OS,Real,ERC-3643__ERC-3643__IdentityRegistryStorage,251,7,2
no_OS,Real,ERC-3643__ERC-3643__IdentityRegistryStorageProxy,149,4,4
no_OS,Real,ERC-3643__ERC-3643__ModularCompliance,303,57,7
no_OS,Real,ERC-3643__ERC-3643__ModularComplianceProxy,149,4,4
no_OS,Real,ERC-3643__ERC-3643__TREXFactory,423,14,14
no_OS,Real,ERC-3643__ERC-3643__TREXGateway,824,4,4
no_OS,Real,ERC-3643__ERC-3643__TREXImplementationAuthority,7,7,1
no_OS,Real,ERC-3643__ERC-3643__Token,1,1,0
no_OS,Real,ERC-3643__ERC-3643__TokenProxy,18,18,18
no_OS,Real,ERC-3643__ERC-3643__TrustedIssuersRegistry,22,21,7
no_OS,Real,ERC-3643__ERC-3643__TrustedIssuersRegistryProxy,4,4,4
no_OS,Real,ProjectOpenSea__seaport__LocalConduit,8,8,5
no_OS,Real,ProjectOpenSea__seaport__LocalConduitController,1,1,0
no_OS,Real,ProjectOpenSea__seaport__PausableZone,49,21,6
no_OS,Real,ProjectOpenSea__seaport__PausableZoneController,87,32,1
no_OS,Real,ProjectOpenSea__seaport__ReferenceConduit,3,3,0
no_OS,Real,ProjectOpenSea__seaport__ReferenceConduitController,4,4,0
no_OS,Real,ProjectOpenSea__seaport__SeaportNavigator,3,3,3
no_OS,Real,ProjectOpenSea__seaport__SeaportRouter,13,13,5
no_OS,Real,ProjectOpenSea__seaport__SeaportValidator,3,3,3
no_OS,Real,Uniswap__v4-core__PoolManager,8,8,5
no_OS,Real,balancer__balancer-v3-monorepo__BalancerContractRegistry,5,3,2
no_OS,Real,balancer__balancer-v3-monorepo__BalancerFeeBurner,9,5,5
no_OS,Real,balancer__balancer-v3-monorepo__BalancerPoolToken,5,5,2
no_OS,Real,balancer__balancer-v3-monorepo__CowRouter,9,6,6
no_OS,Real,balancer__balancer-v3-monorepo__CowSwapFeeBurner,9,5,5
no_OS,Real,balancer__balancer-v3-monorepo__DynamicWeightedLPOracleFactory,4,4,4
no_OS,Real,balancer__balancer-v3-monorepo__ECLPSurgeHook,4,4,4
no_OS,Real,balancer__balancer-v3-monorepo__ERC4626CowSwapFeeBurner,7,7,7
no_OS,Real,balancer__balancer-v3-monorepo__FeeBurnerAuthentication,16,12,5
no_OS,Real,balancer__balancer-v3-monorepo__HyperEVMRateProviderFactory,5,3,3
no_OS,Real,balancer__balancer-v3-monorepo__MevCaptureHook,8,5,5
no_OS,Real,balancer__balancer-v3-monorepo__OwnableAuthentication,21,12,5
no_OS,Real,balancer__balancer-v3-monorepo__PoolPauseHelper,14,10,7
no_OS,Real,balancer__balancer-v3-monorepo__PoolSwapFeeHelper,14,10,7
no_OS,Real,balancer__balancer-v3-monorepo__ProtocolFeeHelper,14,10,7
no_OS,Real,balancer__balancer-v3-monorepo__ProtocolFeePercentagesProvider,13,7,7
no_OS,Real,balancer__balancer-v3-monorepo__ProtocolFeeSweeper,11,4,4
no_OS,Real,balancer__balancer-v3-monorepo__StableLPOracleFactory,4,4,4
no_OS,Real,balancer__balancer-v3-monorepo__TimelockAuthorizer,2,0,0
no_OS,Real,balancer__balancer-v3-monorepo__TokenPairRegistry,18,12,5
no_OS,Real,balancer__balancer-v3-monorepo__WeightedLPOracleFactory,4,4,4
no_OS,Real,balancer__balancer-v3-monorepo__WrappedBalancerPoolToken,2,2,2
no_OS,Real,balancer__balancer-v3-monorepo__WrappedBalancerPoolTokenFactory,1,1,1
no_OS,Real,compound-finance__comet__ArbitrumBridgeReceiver,2,2,0
no_OS,Real,compound-finance__comet__BaseBridgeReceiver,3,3,0
no_OS,Real,compound-finance__comet__BaseBulker,11,2,0
no_OS,Real,compound-finance__comet__CometExt,14,14,0
no_OS,Real,compound-finance__comet__CometProxyAdmin,22,22,13
no_OS,Real,compound-finance__comet__CometProxyAdminOld,17,17,13
no_OS,Real,compound-finance__comet__CometRewards,26,10,1
no_OS,Real,compound-finance__comet__ConfiguratorProxy,5,0,0
no_OS,Real,compound-finance__comet__ConstantPriceFeed,5,5,0
no_OS,Real,compound-finance__comet__EzETHExchangeRatePriceFeed,7,7,7
no_OS,Real,compound-finance__comet__LineaBridgeReceiver,3,3,1
no_OS,Real,compound-finance__comet__MainnetBulker,8,0,0
no_OS,Real,compound-finance__comet__MainnetBulkerWithWstETHSupport,9,1,1
no_OS,Real,compound-finance__comet__MarketAdminPermissionChecker,39,35,13
no_OS,Real,compound-finance__comet__MarketUpdateProposer,10,8,5
no_OS,Real,compound-finance__comet__MarketUpdateTimelock,35,33,18
no_OS,Real,compound-finance__comet__MultiplicativePriceFeed,4,4,4
no_OS,Real,compound-finance__comet__OnChainLiquidator,2,2,2
no_OS,Real,compound-finance__comet__OptimismBridgeReceiver,9,4,1
no_OS,Real,compound-finance__comet__PolygonBridgeReceiver,8,2,1
no_OS,Real,compound-finance__comet__PriceFeedWith4626Support,4,4,4
no_OS,Real,compound-finance__comet__RateBasedScalingPriceFeed,10,10,5
no_OS,Real,compound-finance__comet__ReverseMultiplicativePriceFeed,4,4,4
no_OS,Real,compound-finance__comet__RoninBridgeReceiver,9,8,1
no_OS,Real,compound-finance__comet__RsETHScalingPriceFeed,7,7,7
no_OS,Real,compound-finance__comet__ScalingPriceFeed,3,3,3
no_OS,Real,compound-finance__comet__ScalingPriceFeedWithCustomDescription,3,3,3
no_OS,Real,compound-finance__comet__ScrollBridgeReceiver,9,4,1
no_OS,Real,compound-finance__comet__SweepableBridgeReceiver,7,5,0
no_OS,Real,compound-finance__comet__WBTCPriceFeed,4,4,4
no_OS,Real,compound-finance__comet__WstETHPriceFeed,4,4,4
no_OS,Real,ensdomains__ens-contracts__BaseRegistrarImplementation,8,8,3
no_OS,Real,ensdomains__ens-contracts__BulkRenewal,9,9,6
no_OS,Real,ensdomains__ens-contracts__CCIPReader,1,1,1
no_OS,Real,ensdomains__ens-contracts__ChainReverseResolver,3,3,2
no_OS,Real,ensdomains__ens-contracts__Controllable,13,13,8
no_OS,Real,ensdomains__ens-contracts__DNSRegistrar,1,1,1
no_OS,Real,ensdomains__ens-contracts__DNSSECImpl,6,3,1
no_OS,Real,ensdomains__ens-contracts__DefaultReverseRegistrar,16,16,9
no_OS,Real,ensdomains__ens-contracts__DefaultReverseResolver,8,8,0
no_OS,Real,ensdomains__ens-contracts__ENSRegistry,8,8,0
no_OS,Real,ensdomains__ens-contracts__ENSRegistryWithFallback,16,16,4
no_OS,Real,ensdomains__ens-contracts__ERC20Recoverable,13,13,8
no_OS,Real,ensdomains__ens-contracts__ETHRegistrarController,13,6,6
no_OS,Real,ensdomains__ens-contracts__ETHReverseResolver,11,11,1
no_OS,Real,ensdomains__ens-contracts__ExponentialPremiumPriceOracle,11,11,1
no_OS,Real,ensdomains__ens-contracts__ExtendedDNSResolver,2,2,0
no_OS,Real,ensdomains__ens-contracts__ExtendedResolver,2,2,0
no_OS,Real,ensdomains__ens-contracts__FIFSRegistrar,1,1,1
no_OS,Real,ensdomains__ens-contracts__GatewayProvider,2,2,2
no_OS,Real,ensdomains__ens-contracts__L2ReverseRegistrar,8,8,1
no_OS,Real,ensdomains__ens-contracts__L2ReverseRegistrarWithMigration,3,3,2
no_OS,Real,ensdomains__ens-contracts__LinearPremiumPriceOracle,6,6,1
no_OS,Real,ensdomains__ens-contracts__MigrationHelper,1,1,1
no_OS,Real,ensdomains__ens-contracts__OffchainDNSResolver,4,4,1
no_OS,Real,ensdomains__ens-contracts__Ownable,2,0,0
no_OS,Real,ensdomains__ens-contracts__Owned,4,2,0
no_OS,Real,ensdomains__ens-contracts__P256SHA256Algorithm,10,10,0
no_OS,Real,ensdomains__ens-contracts__RSASHA1Algorithm,7,7,0
no_OS,Real,ensdomains__ens-contracts__RSASHA256Algorithm,7,7,0
no_OS,Real,ensdomains__ens-contracts__RegistrarSecurityController,3,1,1
no_OS,Real,ensdomains__ens-contracts__ReverseRegistrar,21,21,11
no_OS,Real,ensdomains__ens-contracts__Root,17,17,10
no_OS,Real,ensdomains__ens-contracts__RootSecurityController,4,1,1
no_OS,Real,ensdomains__ens-contracts__SHA1Digest,6,6,0
no_OS,Real,ensdomains__ens-contracts__SHA256Digest,4,4,0
no_OS,Real,ensdomains__ens-contracts__ShuffledGatewayProvider,9,9,1
no_OS,Real,ensdomains__ens-contracts__SimplePublicSuffixList,3,0,0
no_OS,Real,ensdomains__ens-contracts__StablePriceOracle,6,6,3
no_OS,Real,ensdomains__ens-contracts__StandaloneReverseRegistrar,5,5,0
no_OS,Real,ensdomains__ens-contracts__StaticBulkRenewal,7,7,4
no_OS,Real,ensdomains__ens-contracts__StaticMetadataService,1,1,1
no_OS,Real,ensdomains__ens-contracts__UniversalResolver,6,0,0
no_OS,Real,ensdomains__ens-contracts__UniversalSigValidator,10,10,0
no_OS,Real,euler-xyz__euler-vault-kit__BalanceForwarder,6,2,2
no_OS,Real,euler-xyz__euler-vault-kit__Borrowing,2,2,2
no_OS,Real,euler-xyz__euler-vault-kit__DToken,8,8,0
no_OS,Real,euler-xyz__euler-vault-kit__ESynth,6,6,6
no_OS,Real,euler-xyz__euler-vault-kit__EVault,2,2,2
no_OS,Real,euler-xyz__euler-vault-kit__EulerSavingsRate,5,5,5
no_OS,Real,euler-xyz__euler-vault-kit__GenericFactory,19,19,3
no_OS,Real,euler-xyz__euler-vault-kit__Governance,4,2,2
no_OS,Real,euler-xyz__euler-vault-kit__HookTargetSynth,6,4,0
no_OS,Real,euler-xyz__euler-vault-kit__IRMLinearKink,23,23,12
no_OS,Real,euler-xyz__euler-vault-kit__IRMSynth,11,8,8
no_OS,Real,euler-xyz__euler-vault-kit__Initialize,2,2,2
no_OS,Real,euler-xyz__euler-vault-kit__PegStabilityModule,36,27,14
no_OS,Real,euler-xyz__euler-vault-kit__ProtocolConfig,78,53,5
no_OS,Real,euler-xyz__euler-vault-kit__RiskManager,10,2,2
no_OS,Real,euler-xyz__euler-vault-kit__SequenceRegistry,3,3,1
no_OS,Real,euler-xyz__euler-vault-kit__Token,5,2,2
no_OS,Real,euler-xyz__euler-vault-kit__Vault,2,2,2
no_OS,Real,morpho-org__morpho-blue__Morpho,11,9,2
no_OS,Real,sablier-labs__evm-monorepo__FlowNFTDescriptor,1,1,0
no_OS,Real,sablier-labs__evm-monorepo__SablierBob,2,2,2
no_OS,Real,sablier-labs__evm-monorepo__SablierComptroller,8,6,1
no_OS,Real,sablier-labs__evm-monorepo__SablierEscrow,4,4,4
no_OS,Real,sablier-labs__evm-monorepo__SablierLidoAdapter,7,7,7
no_OS,Real,safe-fndn__safe-smart-account__CreateCall,2,2,0
no_OS,Real,safe-fndn__safe-smart-account__MultiSend,4,4,1
no_OS,Real,safe-fndn__safe-smart-account__MultiSendCallOnly,1,1,1
no_OS,Real,safe-fndn__safe-smart-account__Safe,7,7,0
no_OS,Real,safe-fndn__safe-smart-account__SafeL2,7,7,0
no_OS,Real,safe-fndn__safe-smart-account__SafeMigration,7,3,3
no_OS,Real,safe-fndn__safe-smart-account__SafeProxyFactory,2,2,0
no_OS,Real,safe-fndn__safe-smart-account__SafeToL2Setup,4,4,0
no_OS,Real,safe-fndn__safe-smart-account__SignMessageLib,4,0,0
no_OS,Real,safe-fndn__safe-smart-account__SimulateTxAccessor,4,4,0
no_OS,Real,safe-fndn__safe-smart-account__TokenCallbackHandler,3,3,0
